"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SLE_2T3_F","School life expectancy, secondary, female (years)","AGO","Angola","2016","2016",2.38451,,
"SLE_2T3_F","School life expectancy, secondary, female (years)","GRC","Greece","2016","2016",5.96042,,
"SLE_2T3_F","School life expectancy, secondary, female (years)","GRC","Greece","2017","2017",6.06985,,
"SLE_2T3_F","School life expectancy, secondary, female (years)","GRC","Greece","2018","2018",6.11121,,
"SLE_2T3_F","School life expectancy, secondary, female (years)","GRC","Greece","2019","2019",6.30391,,
"SLE_2T3_F","School life expectancy, secondary, female (years)","GRC","Greece","2020","2020",6.17792,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","NZL","New Zealand","2016","2016",1.0116,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","NZL","New Zealand","2017","2017",0.99285,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","NZL","New Zealand","2018","2018",0.9794,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","NZL","New Zealand","2019","2019",0.97911,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","NZL","New Zealand","2020","2020",0.99112,,
"SLE_1T2_M","School life expectancy, primary and lower secondary, male (years)","AFG","Afghanistan","2016","2016",9.70535,"‡","UIS Estimation"
"SLE_1T2_M","School life expectancy, primary and lower secondary, male (years)","AFG","Afghanistan","2017","2017",9.81305,"‡","UIS Estimation"
"SLE_1T2_M","School life expectancy, primary and lower secondary, male (years)","AFG","Afghanistan","2018","2018",10.0857,"‡","UIS Estimation"
"SLE_1T2_M","School life expectancy, primary and lower secondary, male (years)","AFG","Afghanistan","2019","2019",10.30483,"‡","UIS Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","LIE","Liechtenstein","2016","2016",13.41154,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","LIE","Liechtenstein","2017","2017",13.74794,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","LIE","Liechtenstein","2018","2018",13.5731,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","LIE","Liechtenstein","2019","2019",14.16571,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","LIE","Liechtenstein","2020","2020",14.0593,"+","National Estimation"
"SLE_1T8_F","School life expectancy, primary to tertiary, female (years)","LIE","Liechtenstein","2021","2021",14.20877,"+","National Estimation"
"SLE_1","School life expectancy, primary, both sexes (years)","BDI","Burundi","2016","2016",7.8574,"‡","UIS Estimation"
"SLE_1","School life expectancy, primary, both sexes (years)","BDI","Burundi","2017","2017",7.61533,,
"SLE_1","School life expectancy, primary, both sexes (years)","BDI","Burundi","2018","2018",7.46537,,
"SLE_1","School life expectancy, primary, both sexes (years)","BDI","Burundi","2019","2019",7.27872,,
"SLE_1","School life expectancy, primary, both sexes (years)","BDI","Burundi","2020","2020",7.03894,,
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","SWZ","Eswatini","2016","2016",12.73396,"‡","UIS Estimation"
"SLE_1T2_GPI","School life expectancy, primary and lower secondary, gender parity index (GPI)","40330","Landlocked Developing Countries","2016","2016",0.92086,"‡","UIS Estimation"
"SLE_1T2_GPI","School life expectancy, primary and lower secondary, gender parity index (GPI)","40330","Landlocked Developing Countries","2017","2017",0.92286,"‡","UIS Estimation"
"SLE_1T2_GPI","School life expectancy, primary and lower secondary, gender parity index (GPI)","40330","Landlocked Developing Countries","2018","2018",0.92211,"‡","UIS Estimation"
"SLE_1T2_GPI","School life expectancy, primary and lower secondary, gender parity index (GPI)","40330","Landlocked Developing Countries","2019","2019",0.92238,"‡","UIS Estimation"
"SLE_1T2_GPI","School life expectancy, primary and lower secondary, gender parity index (GPI)","40330","Landlocked Developing Countries","2020","2020",0.92278,"‡","UIS Estimation"
"SLE_1_F","School life expectancy, primary, female (years)","KIR","Kiribati","2016","2016",6.53507,,
"SLE_1_F","School life expectancy, primary, female (years)","KIR","Kiribati","2017","2017",6.33776,,
"SLE_1_F","School life expectancy, primary, female (years)","KIR","Kiribati","2020","2020",6.67239,,
"SLE_1_F","School life expectancy, primary, female (years)","40535","South and West Asia","2016","2016",5.89404,,
"SLE_1_F","School life expectancy, primary, female (years)","40535","South and West Asia","2017","2017",5.79868,,
"SLE_1_F","School life expectancy, primary, female (years)","40535","South and West Asia","2018","2018",5.05313,"‡","UIS Estimation"
"SLE_1_F","School life expectancy, primary, female (years)","40535","South and West Asia","2019","2019",5.07021,,
"SLE_1_F","School life expectancy, primary, female (years)","40535","South and West Asia","2020","2020",5.17485,,
"SLE_1T2_GPI","School life expectancy, primary and lower secondary, gender parity index (GPI)","STP","Sao Tome and Principe","2016","2016",1.00779,,
"SLE_1T2_GPI","School life expectancy, primary and lower secondary, gender parity index (GPI)","STP","Sao Tome and Principe","2017","2017",1.01054,,
"SLE_1T3_GPI","School life expectancy, primary and secondary, gender parity index (GPI)","GBR","United Kingdom of Great Britain and Northern Ireland","2017","2017",1.00852,,
"SLE_1T3_GPI","School life expectancy, primary and secondary, gender parity index (GPI)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",1.00699,,
"SLE_1T3_GPI","School life expectancy, primary and secondary, gender parity index (GPI)","GBR","United Kingdom of Great Britain and Northern Ireland","2019","2019",1.00574,,
"SLE_1T3_GPI","School life expectancy, primary and secondary, gender parity index (GPI)","GBR","United Kingdom of Great Britain and Northern Ireland","2020","2020",1.0069,,
"SLE_1T2_GPI","School life expectancy, primary and lower secondary, gender parity index (GPI)","40618","Central and Southern Asia","2016","2016",1.06882,,
"SLE_1T2_GPI","School life expectancy, primary and lower secondary, gender parity index (GPI)","40618","Central and Southern Asia","2017","2017",1.06041,,
"SLE_1T2_GPI","School life expectancy, primary and lower secondary, gender parity index (GPI)","40618","Central and Southern Asia","2018","2018",1.00101,"‡","UIS Estimation"
"SLE_1T2_GPI","School life expectancy, primary and lower secondary, gender parity index (GPI)","40618","Central and Southern Asia","2019","2019",1.0018,,
"SLE_1T2_GPI","School life expectancy, primary and lower secondary, gender parity index (GPI)","40618","Central and Southern Asia","2020","2020",1.00233,,
"SLE_1_F","School life expectancy, primary, female (years)","PNG","Papua New Guinea","2016","2016",6.34313,,
"SLE_1_F","School life expectancy, primary, female (years)","PNG","Papua New Guinea","2018","2018",6.81277,,
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","MNE","Montenegro","2016","2016",12.05498,,
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","MNE","Montenegro","2017","2017",12.11204,,
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","MNE","Montenegro","2018","2018",12.19563,,
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","MNE","Montenegro","2019","2019",12.23646,,
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","MNE","Montenegro","2020","2020",12.30528,,
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","MNE","Montenegro","2021","2021",12.38607,,
"SLE_1_M","School life expectancy, primary, male (years)","RUS","Russian Federation","2016","2016",3.97133,,
"SLE_1_M","School life expectancy, primary, male (years)","RUS","Russian Federation","2017","2017",4.11481,,
"SLE_1_M","School life expectancy, primary, male (years)","RUS","Russian Federation","2018","2018",4.21463,,
"SLE_1_M","School life expectancy, primary, male (years)","RUS","Russian Federation","2019","2019",4.19614,,
"SLE_1T2","School life expectancy, primary and lower secondary, both sexes (years)","LBR","Liberia","2016","2016",7.49409,"‡","UIS Estimation"
"SLE_1T2","School life expectancy, primary and lower secondary, both sexes (years)","LBR","Liberia","2017","2017",7.18429,,
"SLE_1T2","School life expectancy, primary and lower secondary, both sexes (years)","LBR","Liberia","2020","2020",6.68566,,
"SLE_02_F","School life expectancy, pre-primary, female (years)","GBR","United Kingdom of Great Britain and Northern Ireland","2016","2016",2.20559,,
"SLE_02_F","School life expectancy, pre-primary, female (years)","GBR","United Kingdom of Great Britain and Northern Ireland","2017","2017",2.12524,,
"SLE_02_F","School life expectancy, pre-primary, female (years)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",2.14139,,
"SLE_02_F","School life expectancy, pre-primary, female (years)","GBR","United Kingdom of Great Britain and Northern Ireland","2019","2019",2.11598,,
"SLE_02_F","School life expectancy, pre-primary, female (years)","GBR","United Kingdom of Great Britain and Northern Ireland","2020","2020",2.11665,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","UZB","Uzbekistan","2016","2016",12.05274,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","UZB","Uzbekistan","2017","2017",12.24139,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","UZB","Uzbekistan","2018","2018",12.40087,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","UZB","Uzbekistan","2019","2019",12.57162,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","UZB","Uzbekistan","2020","2020",12.25209,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","UZB","Uzbekistan","2021","2021",12.11963,,
"SLE_1","School life expectancy, primary, both sexes (years)","KGZ","Kyrgyzstan","2016","2016",4.11299,,
"SLE_1","School life expectancy, primary, both sexes (years)","KGZ","Kyrgyzstan","2017","2017",4.19838,,
"SLE_1","School life expectancy, primary, both sexes (years)","KGZ","Kyrgyzstan","2018","2018",4.2226,,
"SLE_1","School life expectancy, primary, both sexes (years)","KGZ","Kyrgyzstan","2019","2019",4.1711,,
"SLE_1","School life expectancy, primary, both sexes (years)","KGZ","Kyrgyzstan","2020","2020",4.04519,,
"SLE_1","School life expectancy, primary, both sexes (years)","KGZ","Kyrgyzstan","2021","2021",3.91855,,
"SLE_1T3_F","School life expectancy, primary and secondary, female (years)","BLZ","Belize","2016","2016",11.97484,,
"SLE_1T3_F","School life expectancy, primary and secondary, female (years)","BLZ","Belize","2017","2017",11.79611,,
"SLE_1T3_F","School life expectancy, primary and secondary, female (years)","BLZ","Belize","2018","2018",11.75017,,
"SLE_1T3_F","School life expectancy, primary and secondary, female (years)","BLZ","Belize","2019","2019",11.74417,,
"SLE_1T3_F","School life expectancy, primary and secondary, female (years)","BLZ","Belize","2020","2020",11.50971,,
"SLE_1T3_F","School life expectancy, primary and secondary, female (years)","BLZ","Belize","2021","2021",11.37764,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","LIE","Liechtenstein","2016","2016",1.01815,"+","National Estimation"
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","LIE","Liechtenstein","2017","2017",1.06291,"+","National Estimation"
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","LIE","Liechtenstein","2018","2018",0.91339,"+","National Estimation"
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","LIE","Liechtenstein","2019","2019",0.90976,"+","National Estimation"
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","LIE","Liechtenstein","2020","2020",1.02892,"+","National Estimation"
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","LIE","Liechtenstein","2021","2021",1.0367,"+","National Estimation"
"SLE_2T3_F","School life expectancy, secondary, female (years)","BHR","Bahrain","2016","2016",6.20217,,
"SLE_2T3_F","School life expectancy, secondary, female (years)","BHR","Bahrain","2017","2017",6.20574,,
"SLE_2T3_F","School life expectancy, secondary, female (years)","BHR","Bahrain","2018","2018",6.0814,,
"SLE_2T3_F","School life expectancy, secondary, female (years)","BHR","Bahrain","2019","2019",6.07718,,
"SLE_1T8","School life expectancy, primary to tertiary, both sexes (years)","OMN","Oman","2016","2016",14.63818,,
"SLE_1T8","School life expectancy, primary to tertiary, both sexes (years)","OMN","Oman","2017","2017",14.18214,,
"SLE_1T8","School life expectancy, primary to tertiary, both sexes (years)","OMN","Oman","2018","2018",14.11615,,
"SLE_1T8","School life expectancy, primary to tertiary, both sexes (years)","OMN","Oman","2019","2019",14.3109,,
"SLE_1T8","School life expectancy, primary to tertiary, both sexes (years)","OMN","Oman","2020","2020",14.57349,,
"SLE_1T8","School life expectancy, primary to tertiary, both sexes (years)","OMN","Oman","2021","2021",14.62439,,
"SLE_02_M","School life expectancy, pre-primary, male (years)","40344","Small Island Developing States","2016","2016",1.90307,"‡","UIS Estimation"
"SLE_02_M","School life expectancy, pre-primary, male (years)","40344","Small Island Developing States","2017","2017",1.93002,"‡","UIS Estimation"
"SLE_02_M","School life expectancy, pre-primary, male (years)","40344","Small Island Developing States","2018","2018",1.92934,"‡","UIS Estimation"
"SLE_02_M","School life expectancy, pre-primary, male (years)","40344","Small Island Developing States","2019","2019",1.96412,"‡","UIS Estimation"
"SLE_02_M","School life expectancy, pre-primary, male (years)","40344","Small Island Developing States","2020","2020",1.9493,"‡","UIS Estimation"
"SLE_1_F","School life expectancy, primary, female (years)","WSM","Samoa","2016","2016",6.57905,,
"SLE_1_F","School life expectancy, primary, female (years)","WSM","Samoa","2017","2017",6.58481,,
"SLE_1_F","School life expectancy, primary, female (years)","WSM","Samoa","2018","2018",6.67767,,
"SLE_1_F","School life expectancy, primary, female (years)","WSM","Samoa","2019","2019",6.98275,,
"SLE_1_F","School life expectancy, primary, female (years)","WSM","Samoa","2020","2020",7.05751,,
"SLE_1_F","School life expectancy, primary, female (years)","WSM","Samoa","2021","2021",7.39091,,
"SLE_02_M","School life expectancy, pre-primary, male (years)","CHN","China","2016","2016",2.46615,,
"SLE_02_M","School life expectancy, pre-primary, male (years)","CHN","China","2017","2017",2.53609,,
"SLE_02_M","School life expectancy, pre-primary, male (years)","CHN","China","2018","2018",2.63552,,
"SLE_02_M","School life expectancy, pre-primary, male (years)","CHN","China","2019","2019",2.67234,"‡","UIS Estimation"
"SLE_02_M","School life expectancy, pre-primary, male (years)","CHN","China","2020","2020",2.70824,"‡","UIS Estimation"
"SLE_02_M","School life expectancy, pre-primary, male (years)","CHN","China","2021","2021",2.77864,,
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","FRA","France","2016","2016",12.38248,"+","National Estimation"
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","FRA","France","2017","2017",12.41996,"+","National Estimation"
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","FRA","France","2018","2018",12.42615,"+","National Estimation"
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","FRA","France","2019","2019",12.44546,"+","National Estimation"
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","FRA","France","2020","2020",12.48057,"+","National Estimation"
"SLE_1T3_M","School life expectancy, primary and secondary, male (years)","AZE","Azerbaijan","2018","2018",11.60599,"+","National Estimation"
"SLE_1T3_M","School life expectancy, primary and secondary, male (years)","AZE","Azerbaijan","2019","2019",11.55539,"+","National Estimation"
"SLE_1T3_M","School life expectancy, primary and secondary, male (years)","AZE","Azerbaijan","2020","2020",11.46687,"+","National Estimation"
"SLE_1T3_M","School life expectancy, primary and secondary, male (years)","AZE","Azerbaijan","2021","2021",11.38271,"+","National Estimation"
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","CMR","Cameroon","2016","2016",1.01817,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","CMR","Cameroon","2017","2017",1.01656,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","CMR","Cameroon","2018","2018",1.01966,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","CMR","Cameroon","2019","2019",1.02119,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","CMR","Cameroon","2021","2021",1.03376,,
"SLE_1_F","School life expectancy, primary, female (years)","40650","Oceania","2016","2016",6.69217,,
"SLE_1_F","School life expectancy, primary, female (years)","40650","Oceania","2017","2017",6.76161,,
"SLE_1_F","School life expectancy, primary, female (years)","40650","Oceania","2018","2018",6.83127,,
"SLE_1_F","School life expectancy, primary, female (years)","40650","Oceania","2019","2019",6.82199,,
"SLE_1_F","School life expectancy, primary, female (years)","40650","Oceania","2020","2020",6.79357,,
"SLE_1T2_F","School life expectancy, primary and lower secondary, female (years)","40640","Northern America ","2016","2016",9.08275,,
"SLE_1T2_F","School life expectancy, primary and lower secondary, female (years)","40640","Northern America ","2017","2017",9.14862,,
"SLE_1T2_F","School life expectancy, primary and lower secondary, female (years)","40640","Northern America ","2018","2018",9.13576,,
"SLE_1T2_F","School life expectancy, primary and lower secondary, female (years)","40640","Northern America ","2019","2019",9.14935,,
"SLE_1T2_F","School life expectancy, primary and lower secondary, female (years)","40640","Northern America ","2020","2020",9.07211,,
"SLE_1T3_F","School life expectancy, primary and secondary, female (years)","AUS","Australia","2016","2016",15.10479,,
"SLE_1T3_F","School life expectancy, primary and secondary, female (years)","AUS","Australia","2017","2017",15.06186,,
"SLE_1T3_F","School life expectancy, primary and secondary, female (years)","AUS","Australia","2018","2018",14.42615,,
"SLE_1T3_F","School life expectancy, primary and secondary, female (years)","AUS","Australia","2019","2019",14.79638,,
"SLE_1T3_F","School life expectancy, primary and secondary, female (years)","AUS","Australia","2020","2020",14.58607,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","EGY","Egypt","2016","2016",0.9822,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","EGY","Egypt","2017","2017",0.98721,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","EGY","Egypt","2018","2018",0.99517,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","EGY","Egypt","2019","2019",1.00044,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","40530","Central and Eastern Europe","2016","2016",0.97523,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","40530","Central and Eastern Europe","2017","2017",0.97616,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","40530","Central and Eastern Europe","2018","2018",0.9778,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","40530","Central and Eastern Europe","2019","2019",0.98221,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","40530","Central and Eastern Europe","2020","2020",0.98305,"‡","UIS Estimation"
"SLE_1","School life expectancy, primary, both sexes (years)","FSM","Micronesia (Federated States of)","2016","2016",5.82389,"‡","UIS Estimation"
"SLE_1","School life expectancy, primary, both sexes (years)","FSM","Micronesia (Federated States of)","2019","2019",5.81576,"‡","UIS Estimation"
"SLE_1","School life expectancy, primary, both sexes (years)","FSM","Micronesia (Federated States of)","2020","2020",5.40268,"‡","UIS Estimation"
"SLE_1T8_GPI","School life expectancy, primary to tertiary, gender parity index (GPI)","SYC","Seychelles","2016","2016",1.11236,,
"SLE_1T8_GPI","School life expectancy, primary to tertiary, gender parity index (GPI)","SYC","Seychelles","2017","2017",1.15609,,
"SLE_1T8_GPI","School life expectancy, primary to tertiary, gender parity index (GPI)","SYC","Seychelles","2018","2018",1.17277,,
"SLE_1T8_GPI","School life expectancy, primary to tertiary, gender parity index (GPI)","SYC","Seychelles","2019","2019",1.2067,,
"SLE_1T8_GPI","School life expectancy, primary to tertiary, gender parity index (GPI)","SYC","Seychelles","2020","2020",1.17555,,
"SLE_1T8_GPI","School life expectancy, primary to tertiary, gender parity index (GPI)","SYC","Seychelles","2021","2021",1.26024,,
"SLE_1_F","School life expectancy, primary, female (years)","TLS","Timor-Leste","2016","2016",7.42735,,
"SLE_1_F","School life expectancy, primary, female (years)","TLS","Timor-Leste","2017","2017",7.03778,,
"SLE_1_F","School life expectancy, primary, female (years)","TLS","Timor-Leste","2018","2018",6.77352,,
"SLE_1_F","School life expectancy, primary, female (years)","TLS","Timor-Leste","2019","2019",6.6574,,
"SLE_1_GPI","School life expectancy, primary, gender parity index (GPI)","ARE","United Arab Emirates","2016","2016",0.96559,,
"SLE_1_GPI","School life expectancy, primary, gender parity index (GPI)","ARE","United Arab Emirates","2017","2017",0.97791,,
"SLE_1_GPI","School life expectancy, primary, gender parity index (GPI)","ARE","United Arab Emirates","2019","2019",1.00749,,
"SLE_1_GPI","School life expectancy, primary, gender parity index (GPI)","ARE","United Arab Emirates","2020","2020",1.01001,,
"SLE_1_GPI","School life expectancy, primary, gender parity index (GPI)","ARE","United Arab Emirates","2022","2022",1.01514,,
"SLE_1T3_M","School life expectancy, primary and secondary, male (years)","MKD","North Macedonia","2017","2017",11.54128,,
"SLE_1T3_M","School life expectancy, primary and secondary, male (years)","MKD","North Macedonia","2018","2018",11.42957,,
"SLE_1T3_M","School life expectancy, primary and secondary, male (years)","MKD","North Macedonia","2019","2019",11.2459,,
"SLE_1T3_M","School life expectancy, primary and secondary, male (years)","MKD","North Macedonia","2020","2020",11.18248,,
"SLE_1T3_F","School life expectancy, primary and secondary, female (years)","COM","Comoros","2017","2017",9.98803,,
"SLE_1T3_F","School life expectancy, primary and secondary, female (years)","COM","Comoros","2018","2018",10.45839,,
"SLE_02","School life expectancy, pre-primary, both sexes (years)","AGO","Angola","2016","2016",0.81341,,
"SLE_02_F","School life expectancy, pre-primary, female (years)","DNK","Denmark","2016","2016",2.85853,,
"SLE_02_F","School life expectancy, pre-primary, female (years)","DNK","Denmark","2017","2017",2.86075,,
"SLE_02_F","School life expectancy, pre-primary, female (years)","DNK","Denmark","2018","2018",2.9541,,
"SLE_02_F","School life expectancy, pre-primary, female (years)","DNK","Denmark","2019","2019",3.00849,,
"SLE_02_F","School life expectancy, pre-primary, female (years)","DNK","Denmark","2020","2020",3.05635,,
"SLE_1T3_GPI","School life expectancy, primary and secondary, gender parity index (GPI)","DMA","Dominica","2019","2019",0.99523,,
"SLE_1T3_GPI","School life expectancy, primary and secondary, gender parity index (GPI)","DMA","Dominica","2020","2020",0.97636,,
"SLE_1T3_GPI","School life expectancy, primary and secondary, gender parity index (GPI)","DMA","Dominica","2021","2021",0.97198,,
"SLE_1T8_GPI","School life expectancy, primary to tertiary, gender parity index (GPI)","CZE","Czechia","2016","2016",1.09145,,
"SLE_1T8_GPI","School life expectancy, primary to tertiary, gender parity index (GPI)","CZE","Czechia","2017","2017",1.09014,,
"SLE_1T8_GPI","School life expectancy, primary to tertiary, gender parity index (GPI)","CZE","Czechia","2018","2018",1.06341,,
"SLE_1T8_GPI","School life expectancy, primary to tertiary, gender parity index (GPI)","CZE","Czechia","2019","2019",1.06645,,
"SLE_1T8_GPI","School life expectancy, primary to tertiary, gender parity index (GPI)","CZE","Czechia","2020","2020",1.0694,,
"SLE_02_M","School life expectancy, pre-primary, male (years)","BLR","Belarus","2016","2016",2.99764,,
"SLE_02_M","School life expectancy, pre-primary, male (years)","BLR","Belarus","2017","2017",3.0051,,
"SLE_02_M","School life expectancy, pre-primary, male (years)","BLR","Belarus","2018","2018",3.02632,,
"SLE_02_M","School life expectancy, pre-primary, male (years)","BLR","Belarus","2019","2019",3.02754,,
"SLE_02_M","School life expectancy, pre-primary, male (years)","BLR","Belarus","2020","2020",3.05506,,
"SLE_02_M","School life expectancy, pre-primary, male (years)","BLR","Belarus","2021","2021",2.98155,,
"SLE_1T2_F","School life expectancy, primary and lower secondary, female (years)","PAN","Panama","2016","2016",8.34923,"‡","UIS Estimation"
"SLE_1T2_F","School life expectancy, primary and lower secondary, female (years)","PAN","Panama","2017","2017",8.47414,,
"SLE_1T2","School life expectancy, primary and lower secondary, both sexes (years)","40606","Sub-Saharan Africa","2016","2016",7.83212,,
"SLE_1T2","School life expectancy, primary and lower secondary, both sexes (years)","40606","Sub-Saharan Africa","2017","2017",7.85581,"‡","UIS Estimation"
"SLE_1T2","School life expectancy, primary and lower secondary, both sexes (years)","40606","Sub-Saharan Africa","2018","2018",7.90259,"‡","UIS Estimation"
"SLE_1T2","School life expectancy, primary and lower secondary, both sexes (years)","40606","Sub-Saharan Africa","2019","2019",7.88705,"‡","UIS Estimation"
"SLE_1T2","School life expectancy, primary and lower secondary, both sexes (years)","40606","Sub-Saharan Africa","2020","2020",7.85841,"‡","UIS Estimation"
"SLE_1T3_GPI","School life expectancy, primary and secondary, gender parity index (GPI)","ISL","Iceland","2016","2016",1.00313,,
"SLE_1T3_GPI","School life expectancy, primary and secondary, gender parity index (GPI)","ISL","Iceland","2017","2017",0.99778,,
"SLE_1T3_GPI","School life expectancy, primary and secondary, gender parity index (GPI)","ISL","Iceland","2018","2018",0.99649,,
"SLE_1T3_GPI","School life expectancy, primary and secondary, gender parity index (GPI)","ISL","Iceland","2019","2019",0.9895,,
"SLE_1T3_GPI","School life expectancy, primary and secondary, gender parity index (GPI)","ISL","Iceland","2020","2020",0.98588,,
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","AFG","Afghanistan","2016","2016",9.26709,"‡","UIS Estimation"
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","AFG","Afghanistan","2017","2017",9.36697,"‡","UIS Estimation"
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","AFG","Afghanistan","2018","2018",9.58062,"‡","UIS Estimation"
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","SVN","Slovenia","2016","2016",13.87591,,
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","SVN","Slovenia","2017","2017",13.92212,,
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","SVN","Slovenia","2018","2018",14.00084,,
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","SVN","Slovenia","2019","2019",14.00774,,
"SLE_1T3","School life expectancy, primary and secondary, both sexes (years)","SVN","Slovenia","2020","2020",13.99481,,
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40617","Northern Africa and Western Asia","2016","2016",13.11093,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40617","Northern Africa and Western Asia","2017","2017",13.24985,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40617","Northern Africa and Western Asia","2018","2018",13.32559,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40617","Northern Africa and Western Asia","2019","2019",13.40942,"‡","UIS Estimation"
"SLE_1T8_M","School life expectancy, primary to tertiary, male (years)","40617","Northern Africa and Western Asia","2020","2020",13.45276,"‡","UIS Estimation"
"SLE_02_F","School life expectancy, pre-primary, female (years)","TCA","Turks and Caicos Islands","2018","2018",2.37109,,
"SLE_02_F","School life expectancy, pre-primary, female (years)","TCA","Turks and Caicos Islands","2020","2020",1.9335,,
"SLE_02_F","School life expectancy, pre-primary, female (years)","TCA","Turks and Caicos Islands","2021","2021",2.00003,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","40606","Sub-Saharan Africa","2016","2016",0.99932,"‡","UIS Estimation"
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","40606","Sub-Saharan Africa","2017","2017",0.9977,"‡","UIS Estimation"
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","40606","Sub-Saharan Africa","2018","2018",0.99338,,
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","40606","Sub-Saharan Africa","2019","2019",0.99501,"‡","UIS Estimation"
"SLE_02_GPI","School life expectancy, pre-primary, gender parity index (GPI)","40606","Sub-Saharan Africa","2020","2020",0.99714,"‡","UIS Estimation"
"SLE_1T3_M","School life expectancy, primary and secondary, male (years)","NLD","Netherlands","2016","2016",14.0441,,
"SLE_1T3_M","School life expectancy, primary and secondary, male (years)","NLD","Netherlands","2017","2017",14.2984,,
"SLE_1T3_M","School life expectancy, primary and secondary, male (years)","NLD","Netherlands","2018","2018",14.2937,,
"SLE_1T3_M","School life expectancy, primary and secondary, male (years)","NLD","Netherlands","2019","2019",14.32097,,
